666,victoria,False,0,0,0,UNKNOWN,-2;1;8;-10;-3;-7;-5;-1;2;0;0;3;-2;12;2;3;-1;-6;6;6;1;1;1;-5;3;1;8;0;-4;5;-1;9;-3;2;-1;4;1;3;-3;-8;4;-7;-4;6;-3;5;4;1;-5;-4;-1;1;-4;-4;5;-2;-13;4;13;7;2;3;-1;-2;-6;-5;-6;3;0;3;-3;-1;1;-22;6;7;7;3;-5;0;-2;-6;-5;-10;-1;0;-3;-1;8;-1;-3;4;-2;5;-3;-1;-1;-1;5;4;-3;0;-4;-2;9;-1;2;-1;2;6;-1;3;-5;6;-3;3;8;5;1;-1;2;-2;-1;-3;-8;0;4;-1;-5;-3;-3;-1;-3;5;-4;4;-3;-1;0;6;-4;-4;-7;-1;4;1;34;9;4;-8;2;9;-1;-5;-8;-8;6;0;-5;6;1;-8;3;-5;0;-1;-5;-1;2;5;-1;5;-2;-2;4;-2;3;4;-6;0;0;-1;-2;-3;-10;3;5;-6;-8;0;-3;1;2;-2;1;3;-17;2;0;-5;-3;3;-4;2;2;2;4;0;-1;-3;0;-1;-2;-2;2;4;7;7;-3;-2;0;2;2;-11;2;2;7;-3;2;8;-2;9;7;0;-5;-7;-4;-3;-8;2;10;-6;4;1;7;-1;-2;-6;0;8;1;-5;4;0;-3;-5;-3;4;-3;-1;2;0;2;-2;0;6;0;7;-4;-6;-2;-1;0;-5;0;0;-3;-1;10;3;1;-4;-8;1;-3;-9;1;0;-1;-2;-2;5;-2;5;13;0;-2;6;4;7;-3;2;6;-1;-8;0;0;2;6;6;-8;-1;2;-11;1;-11;4;0;12;2;3;1;-13;-8;-1;-1;1;-4;-3;-7;5;4;3;-8;-1;-2;10;2;2;8;0;1;-4;3;0;-10;8;1;8;-4;1;7;-1;8;4;-11;-11;3;-4;-11;0;0;-4;7;5;-4;1;-5;2;-3;-5;0;0;3;-5;-5;8;8;-4;-7;5;2;-6;-6;-1;9;3;4;8;-4;-4;12;5;1;-1;-5;2;2;-14;0;-5;4;0;-2;3;2;5;2;-2;0;-6;-5;-2;-5;-1;5;-7;-4;6;0;6;-7;4;-2;-5;-4;3;-2;-4;1;4;9;-1;-9;0;1;-1;10;-2;12;1;-4;-6;12;-1;9;-1;-12
674,victoria,False,0,0,0,UNKNOWN,7;-1;-7;10;-8;8;7;7;-10;12;-8;14;-15;0;-9;4;2;-6;-1;0;-8;-9;3;15;5;7;0;8;-16;-1;1;-1;-3;7;0;6;-2;0;3;-1;0;-9;2;0;-1;-3;2;0;-2;0;-5;1;1;3;-2;0;3;3;-2;-2;2;0;-3;-2;2;-10;3;-1;1;3;-9;3;2;22;-1;5;3;3;2;-5;-4;-1;-1;-14;7;2;-9;3;-8;-10;14;-2;-2;2;-5;7;-12;2;-7;-12;-9;-1;7;-4;4;5;-1;4;5;-6;-4;12;9;-2;-3;-7;6;-1;9;2;-2;-3;3;-1;7;6;4;2;0;-1;-9;-7;4;-2;-1;2;-6;-13;-6;2;4;-3;1;-2;6;7;-31;2;7;-6;5;1;2;3;4;4;4;-4;-6;-1;-2;-1;-10;2;5;-4;1;5;3;7;0;1;4;-7;-9;2;-6;-4;-1;3;2;-3;-1;-5;0;4;-9;2;1;-2;1;1;3;3;-4;2;-12;-9;9;-3;-5;-4;6;-2;-16;-5;12;5;2;-1;5;6;10;-1;1;-3;1;5;-4;-11;5;5;1;-1;2;4;-1;5;-4;-9;-8;5;3;3;2;-18;3;-1;2;-9;-8;2;7;7;-6;-3;4;3;-1;-9;6;2;-3;-6;2;4;1;-4;10;7;-4;-5;2;-1;3;-1;2;-5;3;2;-1;1;-1;2;-2;-1;5;0;9;4;5;-2;-2;-6;5;4;2;-10;6;4;-5;4;-2;-2;0;0;-3;-5;-3;8;-2;0;0;0;-8;3;3;-5;6;1;-3;-11;0;2;0;-3;9;3;-7;8;-3;0;9;1;1;-9;1;-1;2;-9;5;-9;-7;9;0;-5;-8;7;-5;11;-2;-10;-1;-7;5;1;-2;-8;1;-2;0;10;-3;10;7;-3;-1;2;-5;6;-8;3;2;-5;0;-9;1;-9;0;0;0;4;6;0;6;1;0;6;-1;3;-1;0;-3;4;7;5;9;3;2;-6;-2;0;-1;-1;-1;-3;2;2;-1;-2;-3;-1;1;-3;-1;-2;2;-2;0;0;12;-3;2;12;-1;4;-1;0;1;6;-3;8;5;-3;2;2;1;4;-6;11;-4;2;1;0;2;1;4;-3;-1;2;-3;4;0;0;1;0;-3;3
682,victoria,False,0,0,0,UNKNOWN,3;8;8;-2;-5;-9;-5;-8;11;10;-11;5;-3;2;-4;8;-16;9;2;7;-14;9;-7;4;-4;-2;2;-18;3;4;-4;9;-4;-1;6;-2;-3;0;-1;-9;-4;-3;4;-3;-6;5;5;2;4;1;3;-8;-4;5;1;0;-1;-1;5;-1;10;8;-18;3;0;5;9;3;4;-11;3;4;10;-14;-2;-6;-2;-5;-1;1;0;-2;-1;-1;-1;0;-9;-1;4;-1;0;-5;2;-14;1;2;-2;3;2;0;4;6;1;-7;2;-2;-4;-3;-9;-6;-4;16;4;1;0;0;1;-1;1;1;-2;2;-2;-1;-4;1;-3;1;4;-5;-2;-3;3;-8;2;1;3;6;-3;-1;0;-13;9;6;-5;-3;27;1;6;3;2;0;5;-2;-4;1;3;0;-5;-3;7;-4;1;3;-4;0;-1;-4;-3;-2;-4;4;-5;-1;1;3;7;2;0;-2;1;6;2;-2;6;1;-6;-1;-5;-2;2;0;-3;3;6;2;7;-2;-3;-6;3;-1;-4;5;7;2;4;-4;-3;2;-1;3;-3;-2;3;2;-1;-4;0;1;4;8;2;7;5;5;-5;1;4;-3;-6;-5;-7;3;-3;-1;-3;4;2;-4;2;2;-2;-2;3;2;0;-4;6;-1;-4;-7;-4;-2;-5;-3;1;3;-2;5;6;2;4;-2;-9;-5;1;11;4;-3;0;9;0;12;5;2;1;-8;-4;-16;-5;-4;4;-3;3;0;-4;0;0;-10;2;-7;3;4;-1;-9;3;0;-2;-1;2;13;6;5;6;-8;-3;6;-5;-1;8;-8;-2;2;-3;2;11;-3;11;-2;-2;1;-1;0;-2;1;0;0;-10;2;-11;-3;0;-8;0;1;3;2;7;-2;1;2;2;-1;-5;1;-1;11;2;-11;-1;-1;-1;-4;-5;1;-5;2;14;-4;6;-2;-2;1;9;-3;-4;-2;3;-2;14;8;-10;5;-8;-1;8;0;-1;3;3;4;2;-7;0;-5;-6;0;5;3;3;-3;-1;4;0;1;3;-6;0;0;-5;-1;-3;-2;5;-2;-4;1;2;-3;1;2;1;1;-3;-2;-8;0;-1;6;-5;5;6;3;-14;1;-3;6;-7;-10;6;-3;2;8;3;-5;-5;-6;10;-2;0;3;-6;-6;1;2;0;-1
690,victoria,False,0,0,0,UNKNOWN,12;-14;-7;0;-3;3;-6;1;-1;2;-6;2;3;1;7;-1;19;-7;-8;2;-10;-3;5;6;-14;8;5;24;-5;10;-5;0;4;2;-3;7;-2;0;5;0;4;4;-4;-11;3;-3;-8;6;2;-2;-5;-4;-2;-5;5;-10;-7;-2;-7;-6;-1;10;4;0;-3;-2;5;0;0;0;6;-3;7;13;-1;1;-7;3;-3;7;7;-8;-2;0;-7;-1;3;5;5;0;7;3;-4;0;1;-2;-1;0;5;3;-2;-2;-4;0;-7;-1;-7;6;-1;-1;2;-1;-1;4;-7;-12;8;-9;1;0;0;-1;0;-5;5;0;10;1;-2;-5;-2;10;2;-7;-3;4;0;1;10;-3;2;3;-4;1;1;3;-33;2;6;0;3;-2;4;-3;3;0;0;0;-8;-4;4;2;2;-2;1;2;1;4;2;-3;4;-1;9;-2;4;2;2;-3;0;1;-2;-6;2;-1;-4;2;8;-1;4;0;-10;1;7;4;-3;-3;8;7;1;8;0;6;3;-4;1;3;-1;-2;-2;-5;1;-1;-11;-4;10;-4;3;3;1;-10;0;-1;1;-3;-4;0;1;0;-2;-6;7;-1;-4;-2;0;2;-5;-5;0;-3;-5;-2;5;-3;11;-1;5;0;-4;12;2;-2;1;3;5;-3;1;1;-3;-1;0;-7;2;10;2;-9;-7;7;0;-3;4;-1;-3;1;0;7;0;2;-6;6;5;-7;10;10;-8;-4;-12;-1;5;1;6;4;0;3;-1;2;7;-5;1;4;1;-1;-11;-10;0;4;-5;-18;-5;0;1;-4;-6;-1;2;-4;-3;10;-9;-8;7;4;0;-2;5;0;-4;11;3;-4;-4;7;11;-7;-2;4;0;-6;-6;-5;2;-1;8;-8;2;-5;-4;-7;-7;5;0;7;-9;6;-12;0;-2;-1;9;1;-3;5;0;5;6;-4;-1;-4;9;-4;8;-4;-4;0;-3;5;-3;6;-4;-3;-3;7;6;-6;-3;12;2;-1;-2;-3;2;5;6;-1;2;-3;-1;3;5;0;3;8;-1;-2;-3;3;-2;-8;0;1;0;-3;1;-3;0;-1;-1;2;3;-1;-10;2;-1;0;-3;1;5;10;2;-3;2;4;1;5;-3;0;-4;3;2;-8;0;5;8;-12;2;0;-10;-6
699,victoria,False,0,0,0,UNKNOWN,-16;4;9;0;1;0;8;-1;5;-10;4;-2;4;-1;-7;1;-7;4;2;-2;-3;-5;-13;2;-6;8;7;-1;2;-6;1;6;2;5;-8;2;2;5;-2;5;-2;-10;-11;-4;-7;2;5;2;-1;1;9;-4;1;-5;-8;4;14;-5;11;-2;1;5;7;3;-3;-2;-3;-3;-5;3;7;7;-2;-16;-11;-1;2;-4;-7;0;11;5;-5;2;1;2;6;6;2;1;-1;-4;-6;-1;2;-3;0;12;-3;12;1;2;-4;0;2;-6;4;-3;2;1;2;-6;1;5;-5;2;2;2;-9;-4;-1;-2;0;5;-1;-9;1;-2;1;0;0;1;-6;1;0;2;1;-1;4;-2;-4;-2;-5;-4;2;1;34;6;-2;-2;2;-1;-2;-2;-6;-6;1;-11;10;2;-6;-1;0;10;-1;-3;2;-4;-8;-4;-7;4;-4;2;4;-5;2;-7;10;-2;-1;-3;-3;2;2;-6;7;7;0;-2;7;9;-2;0;-2;7;4;2;-11;-6;-1;-1;2;7;0;9;-5;-2;1;-1;9;-2;1;0;-6;-2;-2;-1;7;0;5;0;0;5;8;2;-3;0;1;-14;-11;3;3;-5;1;-1;-4;0;5;1;2;-6;1;6;5;-5;0;3;-1;-7;-1;2;-8;6;12;1;-1;-10;3;4;-1;11;-8;6;5;1;2;0;2;4;-1;-1;1;2;-4;-12;-1;-5;6;4;-5;-1;3;2;4;1;-10;-5;-2;-3;1;-1;-9;2;3;-1;8;1;1;0;4;0;7;5;3;0;0;6;-2;1;-2;-5;-1;5;-5;6;1;14;13;-8;-7;7;1;-4;0;7;2;-2;0;5;-3;-2;0;3;0;-3;-2;6;8;2;-5;3;-5;2;-6;-2;3;6;9;-3;-6;17;7;1;-4;2;-3;1;0;-16;0;-5;-3;-6;2;6;-3;6;4;-4;2;-2;3;-7;-8;-5;-3;-8;6;-4;-1;7;5;-2;1;1;-1;0;0;2;-5;-12;5;3;-1;-2;0;-2;-1;4;0;6;-8;5;2;0;-13;-8;-9;4;3;0;0;3;-5;2;-4;-2;1;-2;1;-9;0;-10;2;6;-8;-8;3;-2;8;1;3;0;1;-3;-10;2;2;2;8;0;-2;2;-1;7;1;7
707,victoria,False,0,0,0,UNKNOWN,21;-5;-4;-1;2;-11;3;0;9;-5;1;2;-12;4;2;-10;17;-10;-2;-3;-7;-9;11;13;7;-1;0;-14;0;4;1;-7;11;0;1;8;0;-1;3;-1;10;-4;-9;5;-11;7;-2;-2;-5;0;-6;-4;1;-1;-1;-1;-11;3;1;-5;4;2;-3;2;-2;7;-1;4;-3;-1;-11;2;2;5;6;-6;-3;-12;5;4;7;-5;-4;3;6;6;4;5;-8;1;4;3;1;2;-4;1;-3;1;-2;-2;-9;-1;3;6;-2;4;-6;-1;3;1;-2;-8;-3;3;-7;2;3;1;2;-10;2;2;-6;-1;-10;10;10;3;-2;3;-3;2;-2;-8;-3;0;-5;-4;3;9;6;1;0;4;-6;1;-30;0;2;-5;16;3;2;-3;4;2;5;5;-5;5;-2;-6;-2;-6;3;-3;2;5;6;6;-4;-2;2;4;-5;-6;-8;-2;1;1;2;3;4;-1;3;2;-7;1;-1;-3;-6;0;4;1;2;0;-11;-1;-7;-1;3;-3;3;-2;0;-10;-2;3;3;-10;1;-1;8;0;5;0;1;9;-5;-2;-1;2;6;2;-1;0;3;-6;6;-2;0;1;-11;-5;-2;7;0;-1;-1;-1;2;11;-5;10;2;2;-2;-2;-3;2;-1;-6;-3;-2;7;0;-5;0;-4;0;-2;-3;4;-2;0;1;5;-4;-2;1;-3;-1;0;-3;5;8;2;-7;1;-1;5;3;-4;-4;6;-15;9;-4;3;4;-4;6;1;-8;1;1;2;2;5;-6;2;-2;-8;4;-2;-6;7;1;1;3;7;5;0;-2;4;-2;4;-4;-8;0;5;7;0;-4;3;-14;-3;-2;1;-3;1;0;-2;4;-3;2;-17;4;1;0;0;4;0;6;2;1;1;-7;10;-5;-2;6;5;3;2;-2;0;14;1;-9;-9;5;-7;0;-7;-8;0;-8;-7;0;-1;-3;6;14;2;-4;-4;-2;1;-1;5;-1;-6;6;7;7;-2;0;-1;3;4;2;0;-7;-1;9;-4;6;2;-9;-1;-4;0;-11;1;-1;1;8;1;0;-1;-2;3;5;7;-4;-5;3;-4;10;-6;2;1;4;-3;1;7;3;-2;-5;12;-9;-7;0;6;-2;-16;-4;12;5;11;-3;-2;-1;3;2;8;1
715,victoria,False,0,0,0,UNKNOWN,-3;0;3;-3;-11;4;0;1;-1;3;-3;5;12;-4;-1;2;1;6;-2;6;7;6;1;2;-4;1;0;-3;1;4;9;1;8;-4;-3;-4;-3;2;7;-1;-2;1;0;-2;-3;4;-9;-5;-1;-1;5;-1;-3;9;2;-2;11;-3;-5;5;-1;13;3;-4;2;-5;0;-1;4;2;3;2;3;-15;4;-1;-2;1;5;-6;2;9;0;3;0;5;-8;0;1;1;0;-2;3;0;-12;3;2;5;3;-2;3;2;-5;12;13;1;2;0;-6;-4;-1;-14;-3;-4;5;-1;-2;7;-3;3;2;-2;1;9;-8;-2;0;5;1;3;-2;-2;-2;3;-5;3;-6;5;3;3;3;1;-2;1;3;-9;32;-12;1;1;-9;-1;3;-5;4;3;-11;0;-8;-4;-6;-5;-7;2;-1;4;-5;7;-1;0;-6;0;6;-6;-3;-6;-6;0;-2;-6;3;9;1;-3;0;-1;1;0;-2;0;-2;0;0;0;9;5;11;3;7;3;-13;4;-1;9;-7;6;2;-5;-3;5;-2;-2;-1;-6;10;4;1;-5;6;-6;5;2;-7;8;-3;-1;-2;-1;6;-12;2;-2;-9;-8;3;1;6;-3;0;5;6;-3;9;0;-8;0;-1;0;0;2;0;-2;0;1;5;-1;4;9;-10;0;0;9;0;-3;-14;9;1;-7;1;-8;-3;-2;-2;-2;4;0;2;0;-16;3;-8;-2;-8;7;1;-1;1;1;5;6;0;-2;-7;-2;3;3;1;9;-2;-4;4;0;2;-5;-1;0;3;-7;-6;-2;-8;0;-8;-7;-2;4;2;1;4;1;10;3;-2;-2;12;9;-4;11;-4;-3;3;5;-5;-11;-9;-3;1;-2;5;-6;0;5;-4;5;-4;1;-1;10;2;-2;-2;2;3;-1;-3;-4;-3;1;-6;-3;2;-4;0;-3;3;-3;4;-4;7;-5;-10;3;2;-2;-1;1;10;-1;-7;-6;-3;0;-3;-4;0;20;1;-1;10;-2;3;3;3;0;-1;-2;-5;-8;2;-1;0;-5;-1;-1;-1;0;-4;7;-7;7;4;4;5;0;-5;3;-1;1;0;-2;-7;-11;9;5;7;7;-3;1;0;-11;-1;-4;-5;-3;13;-10;5;4;8;0;-7;-2;-6;1;8;3;9;-10
723,victoria,False,0,0,0,UNKNOWN,-3;6;-5;-8;5;8;9;-5;-4;-4;-3;-8;0;2;1;-5;6;-9;5;-2;2;6;-7;2;2;9;-5;3;-14;1;3;0;-1;6;3;6;2;5;0;0;0;2;1;5;-3;-7;-2;-8;1;-3;0;-3;8;1;3;1;-1;-4;1;-11;1;1;2;5;3;-1;-3;-2;4;0;3;2;-2;17;-4;2;-2;0;2;-3;0;1;-4;-12;6;-2;-1;0;-9;4;10;5;0;4;2;4;-1;-8;2;0;0;-2;3;-6;3;2;-3;5;5;-1;-1;-11;0;-6;3;2;-6;-1;8;-14;6;7;2;0;0;-3;-1;-1;1;9;-2;8;-2;7;-4;0;0;-11;-13;-6;1;2;7;2;0;-1;-29;-4;-2;-3;-3;10;-4;-3;1;1;4;9;1;-2;1;6;0;1;-1;-12;5;2;7;2;-8;3;7;3;-17;2;-3;2;-2;3;-3;6;5;4;4;2;-11;-6;-7;0;-1;0;0;-10;-1;4;-4;-2;2;-7;2;-1;1;-11;5;-2;-10;4;6;1;6;-11;0;6;-3;1;-8;8;-15;3;5;9;5;5;3;3;-2;4;-1;-1;0;-7;4;-5;9;-15;6;5;-2;-2;-6;-11;6;-1;1;4;6;-2;-1;1;4;-5;-4;-10;2;1;-3;-12;4;3;-3;-5;0;-1;-2;-2;1;2;1;-6;2;8;-1;-2;9;4;-2;-1;-4;4;1;-1;-11;5;1;0;-4;-4;2;1;-4;11;-2;-1;-1;-1;1;-5;0;2;-2;3;-1;1;-2;-1;-1;-2;1;-3;-5;-3;-3;0;-4;7;1;-1;-2;1;0;9;1;1;0;6;3;2;0;-10;-3;1;-5;1;0;-1;-13;-4;-2;-7;-1;-6;3;3;-5;2;5;-6;6;5;-6;5;4;3;6;1;6;0;-6;-10;-5;4;-1;2;-4;6;9;7;8;2;9;3;-8;-2;3;2;-4;-1;-3;4;-7;0;-2;-3;2;-4;9;6;-2;-1;-2;-1;6;-1;7;5;-8;-2;5;-3;-2;-3;-3;9;3;0;9;2;-11;-4;5;0;1;0;0;-2;3;2;-3;-1;13;-2;-2;1;6;5;-2;0;4;-1;-2;-10;6;-5;-6;2;8;3;0;-5;-5;-8;2;-6;0;-5;13;4
732,victoria,False,0,0,0,UNKNOWN,10;0;9;10;-4;-3;-6;-18;0;5;0;7;0;4;1;9;-2;-7;3;3;-4;-6;-6;0;-11;-3;3;5;10;-1;1;-3;1;-7;13;-5;-10;-6;-3;-3;-6;7;-8;2;1;5;1;4;-1;8;-2;-4;-8;1;1;-1;2;0;2;-5;2;2;3;4;3;4;-1;1;1;-2;-4;0;4;-15;2;-1;-3;-16;8;-1;4;5;-1;-5;1;-2;-1;4;2;-9;5;7;-1;1;1;0;-1;-10;2;-3;1;2;3;2;2;9;1;-2;2;3;-10;-8;-2;4;-2;0;0;7;2;2;2;0;1;5;-5;1;0;-2;1;0;-1;-13;0;3;-4;8;-5;4;-1;-1;0;-4;-1;5;3;-2;16;0;-3;4;-10;-13;-1;0;7;1;-1;-5;-3;-6;-11;-2;-5;-6;5;2;3;5;-13;-4;-2;-1;0;8;2;1;3;3;4;-4;0;1;-4;-2;6;3;-7;-1;1;2;7;3;-4;9;0;-2;2;2;-1;9;-2;-3;5;13;-1;6;-1;-3;-3;6;0;-2;-2;-1;3;4;-2;-8;0;0;2;0;6;0;-3;-1;7;1;-1;5;-3;0;4;-2;-1;6;1;-2;5;-3;-5;-1;-1;-1;0;-1;2;8;-1;1;5;2;0;5;-7;2;-2;1;0;-7;-2;7;1;5;-6;0;-5;-5;1;2;-1;-3;3;3;2;-7;-4;-3;3;2;-3;-1;-5;-2;-6;1;-7;2;5;-8;-2;5;3;5;9;0;0;4;13;3;7;-1;-5;-1;14;-1;0;-10;-10;-4;-7;-12;3;-1;3;-2;0;-5;12;4;7;4;0;1;-1;-4;2;4;7;-2;5;-2;7;0;-1;9;11;-6;-2;-1;-1;9;-5;2;1;0;-6;-3;-3;-6;-7;-8;-5;5;0;13;2;9;-4;6;10;-2;3;0;-4;-4;10;2;0;3;-5;0;3;-5;-2;-5;7;2;-2;3;-5;0;5;7;5;0;3;1;6;-3;-4;-4;0;-1;-3;8;-3;0;-7;-2;-3;3;0;-1;-6;-1;3;2;3;0;-5;-1;-1;1;5;-9;-1;-5;0;3;4;9;-8;-11;4;-1;-6;3;5;-2;-4;3;12;4;-11;0;-1;6;1;-4;3;13;-8;7;-7;4;-10;2
740,victoria,False,0,0,0,UNKNOWN,9;4;0;-2;-9;-1;-1;5;-2;5;-3;5;3;0;7;-2;4;12;3;-1;-3;0;-9;10;0;-3;-8;-15;-2;13;4;3;3;-1;5;-1;1;0;-2;0;3;-7;-2;-5;2;9;2;-3;0;-7;0;-2;0;-3;0;-7;-3;-4;-6;0;-1;0;-1;3;-9;0;5;2;-3;-1;0;3;-4;18;-2;-4;-4;-5;1;1;0;-2;0;-1;-5;4;-4;7;-2;13;5;-3;3;4;-2;-1;5;5;1;6;-3;0;-5;-5;-1;2;1;7;-1;3;4;-18;9;-6;-2;-6;2;1;-7;1;3;-6;-2;-6;-2;9;6;7;-13;-8;-7;5;6;-3;-2;-1;4;-6;-6;10;-9;-5;1;3;0;3;-21;7;2;-5;7;-1;1;-3;-6;2;-1;-7;15;1;10;9;6;-2;3;4;-5;-1;-3;6;1;9;8;5;2;3;-3;6;-2;-1;-4;-3;-6;-2;-3;-5;-5;1;-2;2;7;-5;-1;-5;2;4;17;3;-2;3;4;-2;2;-11;-1;0;3;5;0;-1;-2;-3;1;-4;-1;-4;4;8;0;1;-2;-1;-2;13;0;10;-4;-7;4;4;4;0;-12;-3;-9;-3;-7;2;-5;-1;-2;-2;-2;6;-2;4;0;-4;4;-1;3;-2;1;-5;-5;3;-11;13;-10;-3;-5;-3;3;-1;-7;3;-4;5;2;-4;-1;2;-4;-1;1;5;3;-1;9;-5;-5;-3;7;-7;-6;-4;8;6;-2;-3;-7;6;5;0;4;-1;8;-3;-2;7;-5;-1;10;5;1;-2;-6;9;-1;-3;2;6;1;1;5;-5;4;10;-8;2;6;-1;-2;1;-1;-4;6;-1;-7;-4;1;0;9;-1;0;3;4;-1;-10;-2;2;-11;5;-4;3;5;7;-9;-4;-2;0;3;1;5;2;-2;0;-1;1;1;-10;6;6;-2;6;-4;1;-7;9;-6;-7;-7;1;7;4;-12;1;-8;11;-2;8;4;4;1;7;1;-2;-14;-13;4;8;7;0;3;7;2;4;-6;2;0;5;-8;-9;5;0;0;-4;-4;-1;1;1;1;-1;0;-4;0;2;3;-4;4;-16;-4;-5;7;-11;2;4;-3;-3;1;7;4;3;-3;7;-4;11;-1;2;-1;-2;-8;-1;10;10;-5;7;-13
748,victoria,False,0,0,0,UNKNOWN,-4;-15;3;3;4;0;-4;0;-1;-7;4;-5;1;-3;-2;1;-1;-2;6;-2;4;9;7;0;0;7;7;0;-10;-1;-4;4;4;0;-5;4;-1;0;-1;1;-3;-1;6;1;7;-3;-5;6;6;-5;4;-2;3;5;9;3;5;1;8;-7;2;5;6;-4;-3;0;-2;4;-3;4;-8;-3;-6;-19;5;5;-1;-8;8;9;1;0;2;-1;-1;4;1;-7;2;-2;2;-8;-7;4;-5;2;6;-5;4;-2;-6;-2;3;9;3;-1;5;4;-11;-3;-2;-11;0;8;-1;-3;4;-6;-1;-6;-3;10;-15;5;-1;4;17;-7;-5;4;-6;-2;-4;-2;-3;9;5;3;8;-3;4;-2;2;0;0;1;22;0;-2;-6;5;-1;-9;0;-2;0;1;0;-8;-2;-7;-1;3;2;1;2;-5;0;-3;2;-6;1;-4;-1;-1;2;1;0;1;-2;-2;-7;-6;1;-3;-5;10;5;6;-5;4;5;-5;1;2;0;-18;2;-2;11;1;2;-2;3;4;-1;0;-1;1;0;2;2;0;-6;7;3;0;-6;0;-1;7;-4;-6;2;0;1;0;-1;2;5;-2;2;0;-1;-3;-4;1;-2;0;-3;-5;9;0;-6;-4;7;-4;0;-3;1;3;2;3;-4;-3;-12;-5;3;1;-9;5;4;5;8;-3;1;-5;-2;15;-4;-1;-2;6;4;-1;-3;-5;-2;-6;-13;-2;7;-2;11;8;-10;1;3;-2;15;0;1;0;4;-8;-1;3;3;-3;-7;-5;6;-5;-4;8;-4;4;2;-3;4;3;3;6;-4;1;0;-4;3;8;6;1;2;0;0;-3;1;-5;0;5;0;0;-7;-1;1;-6;2;1;4;4;-1;0;-5;4;-5;2;-3;0;0;-2;0;0;4;-5;9;-2;5;6;-8;-18;-3;-2;3;-1;-2;11;-6;-1;-4;-4;11;-1;15;-6;-7;2;1;2;-6;-7;7;-7;1;-6;6;-2;5;11;-4;7;-4;-7;11;-1;-4;-6;13;-4;-3;-2;2;4;-2;2;-5;-1;3;0;1;6;-3;0;-2;-2;-1;-2;3;-1;0;11;3;17;12;12;3;-1;3;-6;-1;4;-2;3;1;0;-5;1;6;1;13;0;-2;-8;-5;-6;2;-7;-13;0;-1
756,victoria,False,0,0,0,UNKNOWN,17;-12;-2;10;4;2;0;4;-9;-11;12;-10;5;-5;4;-5;20;-5;0;14;2;-10;-13;3;-10;-4;-11;-2;-12;-7;-2;-4;-2;1;1;6;-2;2;4;-1;6;5;-5;-2;6;2;-5;4;-13;4;-9;5;3;-1;1;-7;0;-5;2;4;-4;-2;7;1;2;4;0;4;2;-2;0;2;3;8;0;-4;3;-2;3;0;-1;-8;-1;4;-10;6;6;5;-3;4;2;-3;-4;2;0;2;2;0;-3;-2;-2;-8;5;-1;-4;-1;9;-1;7;9;-4;-2;1;0;0;3;7;-6;-5;-4;-9;5;-4;-2;3;2;1;-2;-8;1;2;-1;0;5;-12;5;0;-8;2;5;4;1;-4;-1;4;3;-28;1;2;5;1;1;4;1;2;6;-5;-2;-6;-5;5;4;3;-9;0;-2;1;2;2;-5;-3;0;-5;6;-5;-6;4;3;-3;2;4;1;0;4;-3;-7;7;-2;0;-8;-1;-4;0;10;2;2;5;11;5;-4;0;2;2;-5;8;10;-5;-9;-1;-2;-5;1;-1;-3;-2;2;1;6;-3;9;0;-3;2;0;4;-2;-3;-3;2;-4;2;5;-8;-3;3;0;-1;1;1;3;2;8;0;-2;4;5;1;-3;-4;1;-2;-2;-2;1;-3;4;-3;0;3;5;3;-17;5;-2;-4;3;4;8;-4;0;1;0;1;-2;-3;11;0;-6;-7;-3;5;1;-3;-5;-1;-9;-2;-13;5;6;-12;2;-4;1;-1;2;-5;9;0;0;5;0;0;-2;6;4;3;-5;0;4;8;-1;3;-1;6;-4;1;-5;-11;7;-6;-4;-9;2;1;0;-12;-4;0;5;2;2;12;3;4;-1;-14;0;-1;-5;0;-1;10;1;2;5;0;-1;4;0;4;1;0;-1;0;2;-6;-5;-2;-1;0;6;5;0;-15;0;-3;1;-5;2;-2;4;1;-9;2;4;-2;13;-3;0;7;2;-3;-4;-4;-4;-6;3;-3;-1;-2;8;-2;4;6;2;-2;3;2;-4;4;-5;-6;3;-3;2;3;5;0;0;1;-1;4;-2;8;6;6;-2;-6;3;17;3;-4;5;-10;5;7;1;-7;2;6;-4;-10;-3;3;-11;-3;-4;6;0;4;8;8;-16;-2;-12;2;-4
